Aparecio,Complexion,Estado,Mes,Descripcion,Edad,Estatura,Sexo
0,NO ESPECIFICADO,MICHOACAN,4,1,30.00,167,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,0,,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,0,,,HOMBRE
0,Robusta,TAMAULIPAS,4,0,35.00,,HOMBRE
0,Delgada,SINALOA,4,1,40.00,175,HOMBRE
0,Robusta,JALISCO,4,0,39.00,185,HOMBRE
0,Delgada,TAMAULIPAS,4,0,17.00,,HOMBRE
0,Mediana,TAMAULIPAS,4,0,,,HOMBRE
0,Mediana,JALISCO,4,1,63.00,185,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,4,0,18.00,165,MUJER
0,NO ESPECIFICADO,NUEVO LEON,4,0,51.00,,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,4,0,33.00,170,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,4,0,21.00,,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,4,1,30.00,,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,4,1,52.00,170,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,4,1,32.00,160,HOMBRE
0,Delgada,CHIHUAHUA,4,1,27.00,160,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,1,50.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,0,,,HOMBRE
0,Delgada,JALISCO,4,0,67.00,168,HOMBRE
0,Delgada,SINALOA,4,1,39.00,155,MUJER
0,Delgada,JALISCO,4,0,32.00,172,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,4,0,31.00,,HOMBRE
0,Delgada,GUANAJUATO,4,0,30.00,172,MUJER
0,Mediana,COAHUILA DE ZARAGOZA,4,1,22.00,170,HOMBRE
0,Mediana,QUERETARO,4,1,42.00,160,HOMBRE
0,Delgada,QUERETARO,4,0,13.00,,HOMBRE
0,Delgada,CIUDAD DE MEXICO,4,1,73.00,160,HOMBRE
0,Delgada,JALISCO,4,1,19.00,160,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,1,34.00,,HOMBRE
0,Delgada,TAMAULIPAS,4,0,,165,MUJER
0,Delgada,ESTADO DE MEXICO,4,1,14.00,155,MUJER
0,NO ESPECIFICADO,MICHOACAN,4,0,34.00,,HOMBRE
0,NO ESPECIFICADO,MORELOS,4,0,,,HOMBRE
0,NO ESPECIFICADO,SONORA,4,1,56.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,1,42.00,162,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,4,0,17.00,155,HOMBRE
1,NO ESPECIFICADO,GUANAJUATO,4,0,43.00,,HOMBRE
0,Delgada,DURANGO,4,1,33.00,160,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,4,1,46.00,170,HOMBRE
0,Mediana,PUEBLA,4,1,18.00,165,HOMBRE
0,Robusta,PUEBLA,4,1,50.00,170,HOMBRE
0,Robusta,JALISCO,4,1,28.00,170,HOMBRE
0,Mediana,SINALOA,4,0,26.00,165,MUJER
0,NO ESPECIFICADO,ESTADO DE MEXICO,4,1,34.00,,HOMBRE
0,Robusta,MICHOACAN,4,1,81.00,160,MUJER
0,Delgada,BAJA CALIFORNIA,4,1,13.00,163,MUJER
0,Delgada,BAJA CALIFORNIA,4,1,37.00,170,HOMBRE
0,Robusta,JALISCO,4,1,24.00,170,HOMBRE
0,Robusta,TAMAULIPAS,4,0,,170,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,0,,,HOMBRE
0,Mediana,ESTADO DE MEXICO,4,1,34.00,165,MUJER
0,Delgada,TAMAULIPAS,4,1,29.00,170,HOMBRE
0,Delgada,BAJA CALIFORNIA,4,1,20.00,170,HOMBRE
0,Robusta,CHIHUAHUA,4,1,38.00,175,HOMBRE
0,Delgada,JALISCO,4,1,94.00,160,HOMBRE
0,Delgada,BAJA CALIFORNIA,4,1,23.00,,HOMBRE
0,Mediana,MICHOACAN,4,1,39.00,170,HOMBRE
1,NO ESPECIFICADO,SINALOA,4,1,22.00,162,HOMBRE
1,Delgada,SINALOA,4,0,37.00,170,HOMBRE
0,Delgada,TAMAULIPAS,4,1,17.00,175,HOMBRE
0,Mediana,GUERRERO,4,1,56.00,160,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,4,0,19.00,,HOMBRE
0,Delgada,PUEBLA,4,1,26.00,168,MUJER
0,Mediana,SONORA,4,0,14.00,164,MUJER
0,Delgada,JALISCO,4,1,26.00,170,HOMBRE
0,Delgada,JALISCO,4,1,25.00,170,HOMBRE
0,Delgada,TAMAULIPAS,4,1,67.00,160,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,4,0,18.00,,MUJER
0,Delgada,AGUASCALIENTES,4,0,31.00,150,MUJER
1,Delgada,GUERRERO,4,0,13.00,160,MUJER
1,NO ESPECIFICADO,SINALOA,4,0,40.00,180,HOMBRE
0,Delgada,MICHOACAN,4,0,,160,HOMBRE
0,Delgada,CHIHUAHUA,4,1,56.00,170,HOMBRE
0,Delgada,ESTADO DE MEXICO,4,0,16.00,157,MUJER
0,Robusta,ESTADO DE MEXICO,4,0,67.00,155,MUJER
0,Mediana,ESTADO DE MEXICO,4,0,14.00,160,MUJER
0,Mediana,SINALOA,4,1,52.00,163,HOMBRE
0,Delgada,SINALOA,4,1,23.00,170,HOMBRE
0,Mediana,PUEBLA,4,1,13.00,150,HOMBRE
0,Delgada,PUEBLA,4,1,15.00,160,HOMBRE
0,Delgada,JALISCO,4,1,13.00,135,MUJER
0,Delgada,ESTADO DE MEXICO,4,0,15.00,160,MUJER
0,Delgada,CHIHUAHUA,4,1,27.00,160,HOMBRE
0,Delgada,JALISCO,4,1,,170,HOMBRE
0,Delgada,JALISCO,4,1,36.00,176,HOMBRE
0,Delgada,SONORA,4,1,,170,HOMBRE
0,Delgada,SONORA,4,1,26.00,166,MUJER
0,Delgada,JALISCO,4,0,26.00,170,HOMBRE
0,Delgada,BAJA CALIFORNIA,4,1,18.00,160,MUJER
0,Delgada,COAHUILA DE ZARAGOZA,4,0,,170,HOMBRE
0,Delgada,JALISCO,4,1,14.00,145,HOMBRE
0,Mediana,JALISCO,4,1,43.00,168,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,0,35.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,0,21.00,,HOMBRE
0,Delgada,AGUASCALIENTES,4,1,25.00,165,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,0,22.00,,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,4,1,57.00,,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,4,0,25.00,170,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,4,0,25.00,150,MUJER
0,NO ESPECIFICADO,PUEBLA,4,1,11.00,140,MUJER
0,Robusta,GUERRERO,4,1,44.00,170,HOMBRE
0,Delgada,ESTADO DE MEXICO,4,0,26.00,155,MUJER
0,Delgada,ESTADO DE MEXICO,4,0,35.00,178,HOMBRE
0,Delgada,ESTADO DE MEXICO,4,0,22.00,170,MUJER
0,Delgada,SINALOA,4,0,20.00,170,HOMBRE
0,Delgada,SINALOA,4,1,30.00,170,HOMBRE
0,Delgada,SINALOA,4,1,36.00,170,MUJER
0,Delgada,GUERRERO,4,1,31.00,170,HOMBRE
0,Mediana,SINALOA,4,1,30.00,190,HOMBRE
0,Delgada,DURANGO,4,1,28.00,170,HOMBRE
0,Delgada,NO ESPECIFICADO,5,0,53.00,185,HOMBRE
0,Robusta,CHIHUAHUA,5,1,37.00,183,HOMBRE
0,NO ESPECIFICADO,SINALOA,5,0,,,MUJER
0,Delgada,CHIHUAHUA,5,0,47.00,160,HOMBRE
0,Robusta,CHIHUAHUA,5,1,22.00,185,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,31.00,,MUJER
0,Delgada,DURANGO,5,1,,172,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,5,0,16.00,,MUJER
0,NO ESPECIFICADO,SONORA,5,1,18.00,,HOMBRE
0,NO ESPECIFICADO,MORELOS,5,1,24.00,168,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,36.00,,HOMBRE
0,NO ESPECIFICADO,SINALOA,5,0,,,HOMBRE
0,Delgada,TAMAULIPAS,5,0,17.00,170,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,5,1,27.00,,MUJER
0,Delgada,TAMAULIPAS,5,1,18.00,170,HOMBRE
0,Mediana,TAMAULIPAS,5,0,37.00,175,HOMBRE
0,NO ESPECIFICADO,DURANGO,5,0,39.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,21.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,36.00,,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,5,1,36.00,170,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,5,0,30.00,168,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,5,0,29.00,168,MUJER
0,Delgada,COAHUILA DE ZARAGOZA,5,0,12.00,140,MUJER
0,Delgada,COAHUILA DE ZARAGOZA,5,0,11.00,142,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,22.00,,HOMBRE
0,NO ESPECIFICADO,QUINTANA ROO,5,0,22.00,,HOMBRE
0,Delgada,MICHOACAN,5,0,35.00,168,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,5,0,36.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,5,1,28.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,46.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,42.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,61.00,,HOMBRE
0,Delgada,COLIMA,5,1,60.00,,HOMBRE
0,Robusta,JALISCO,5,1,34.00,173,HOMBRE
0,Delgada,JALISCO,5,1,41.00,160,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,5,1,14.00,,MUJER
0,Obesa,TAMAULIPAS,5,1,21.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,5,1,30.00,,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,5,1,21.00,,HOMBRE
0,Robusta,CIUDAD DE MEXICO,5,0,65.00,140,HOMBRE
0,Delgada,SONORA,5,1,45.00,,HOMBRE
0,Delgada,TAMAULIPAS,5,1,,170,HOMBRE
0,Delgada,JALISCO,5,1,23.00,185,HOMBRE
0,Delgada,JALISCO,5,1,25.00,185,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,5,0,35.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,5,0,11.00,130,HOMBRE
0,NO ESPECIFICADO,SONORA,5,1,18.00,,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,5,0,23.00,180,HOMBRE
0,Delgada,CHIHUAHUA,5,1,53.00,175,HOMBRE
0,NO ESPECIFICADO,SINALOA,5,0,23.00,165,HOMBRE
0,Delgada,TAMAULIPAS,5,1,27.00,160,HOMBRE
0,Delgada,TAMAULIPAS,5,1,30.00,170,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,5,1,25.00,180,HOMBRE
0,Mediana,BAJA CALIFORNIA,5,1,35.00,175,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,5,0,0.00,,MUJER
0,Robusta,TAMAULIPAS,5,0,25.00,170,HOMBRE
0,Delgada,DURANGO,5,0,80.00,170,HOMBRE
0,Delgada,SINALOA,5,1,18.00,180,HOMBRE
0,Delgada,SINALOA,5,1,53.00,168,HOMBRE
0,Delgada,ZACATECAS,5,1,34.00,156,HOMBRE
0,Robusta,JALISCO,5,1,40.00,180,HOMBRE
0,Mediana,JALISCO,5,1,23.00,170,HOMBRE
0,Delgada,CIUDAD DE MEXICO,5,0,76.00,175,HOMBRE
0,Delgada,JALISCO,5,0,36.00,160,HOMBRE
0,Delgada,JALISCO,5,1,39.00,170,HOMBRE
0,Robusta,ESTADO DE MEXICO,5,1,42.00,175,HOMBRE
0,Robusta,ESTADO DE MEXICO,5,1,19.00,165,MUJER
0,Delgada,MICHOACAN,5,1,27.00,158,MUJER
0,Delgada,MICHOACAN,5,0,23.00,164,HOMBRE
0,Robusta,TAMAULIPAS,5,1,23.00,,MUJER
0,Mediana,JALISCO,5,1,32.00,167,HOMBRE
0,Delgada,TAMAULIPAS,5,1,12.00,140,MUJER
0,Robusta,JALISCO,5,1,41.00,173,HOMBRE
0,Delgada,JALISCO,5,1,27.00,185,HOMBRE
0,Delgada,TAMAULIPAS,5,0,17.00,155,MUJER
0,Delgada,GUERRERO,5,0,35.00,165,HOMBRE
0,Mediana,MICHOACAN,5,1,34.00,170,HOMBRE
0,Mediana,CHIHUAHUA,5,0,39.00,175,HOMBRE
1,Robusta,GUERRERO,5,1,64.00,160,HOMBRE
0,Robusta,GUERRERO,5,1,39.00,164,HOMBRE
0,Delgada,JALISCO,5,0,30.00,170,MUJER
0,Delgada,JALISCO,5,0,22.00,160,HOMBRE
0,Robusta,MICHOACAN,5,1,39.00,176,HOMBRE
0,Mediana,SONORA,5,1,46.00,166,HOMBRE
0,Delgada,SONORA,5,1,26.00,175,HOMBRE
0,Mediana,SINALOA,5,0,29.00,170,HOMBRE
0,Mediana,ESTADO DE MEXICO,5,0,48.00,175,HOMBRE
0,Delgada,CHIHUAHUA,5,1,64.00,165,HOMBRE
0,Delgada,CHIHUAHUA,5,1,24.00,175,HOMBRE
0,Delgada,TAMAULIPAS,5,1,41.00,170,HOMBRE
0,Delgada,JALISCO,5,1,24.00,168,HOMBRE
0,Mediana,YUCATAN,5,0,39.00,160,HOMBRE
1,Delgada,SINALOA,5,1,91.00,172,HOMBRE
1,Mediana,SINALOA,5,1,,175,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,26.00,,MUJER
0,Robusta,SINALOA,5,1,29.00,165,HOMBRE
0,Delgada,ESTADO DE MEXICO,5,0,28.00,170,HOMBRE
0,Delgada,ESTADO DE MEXICO,5,0,66.00,160,HOMBRE
0,Mediana,ESTADO DE MEXICO,5,0,17.00,165,MUJER
0,Delgada,ESTADO DE MEXICO,5,0,28.00,150,MUJER
0,Delgada,YUCATAN,5,1,55.00,155,HOMBRE
0,Delgada,JALISCO,5,1,40.00,160,HOMBRE
0,NO ESPECIFICADO,TABASCO,5,0,15.00,,MUJER
0,Delgada,TABASCO,5,0,80.00,,HOMBRE
0,Robusta,MORELOS,5,1,49.00,178,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,5,0,,,MUJER
0,Delgada,BAJA CALIFORNIA,5,0,16.00,150,MUJER
0,Delgada,BAJA CALIFORNIA,5,1,47.00,165,HOMBRE
0,Robusta,BAJA CALIFORNIA,5,1,26.00,165,MUJER
0,Delgada,BAJA CALIFORNIA,5,1,4.00,100,HOMBRE
0,Robusta,GUERRERO,5,1,44.00,180,HOMBRE
0,Delgada,QUERETARO,5,0,25.00,170,HOMBRE
0,Delgada,JALISCO,5,1,20.00,169,MUJER
0,Delgada,JALISCO,5,0,62.00,160,HOMBRE
0,Mediana,JALISCO,5,1,29.00,160,HOMBRE
0,Delgada,JALISCO,5,1,25.00,180,HOMBRE
0,Delgada,TAMAULIPAS,5,1,25.00,150,MUJER
0,NO ESPECIFICADO,NUEVO LEON,5,0,64.00,,HOMBRE
1,Delgada,ESTADO DE MEXICO,5,0,14.00,155,MUJER
0,Delgada,ESTADO DE MEXICO,5,0,17.00,159,MUJER
1,Delgada,QUERETARO,5,1,54.00,152,HOMBRE
1,Delgada,QUERETARO,5,0,60.00,150,MUJER
0,Delgada,ZACATECAS,5,1,26.00,160,HOMBRE
0,Mediana,GUERRERO,5,1,21.00,150,MUJER
0,Delgada,PUEBLA,5,1,35.00,130,MUJER
0,Delgada,JALISCO,5,1,42.00,170,HOMBRE
0,Mediana,SINALOA,5,1,27.00,157,HOMBRE
0,Delgada,PUEBLA,5,1,18.00,155,MUJER
0,Delgada,PUEBLA,5,1,43.00,160,HOMBRE
0,Delgada,ESTADO DE MEXICO,5,0,16.00,156,MUJER
1,Delgada,ESTADO DE MEXICO,5,0,50.00,170,HOMBRE
0,Delgada,ESTADO DE MEXICO,5,0,25.00,165,HOMBRE
0,Robusta,CHIHUAHUA,6,0,58.00,162,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,6,1,20.00,172,HOMBRE
0,Robusta,CHIHUAHUA,6,1,33.00,173,HOMBRE
0,Robusta,CHIHUAHUA,6,0,,,HOMBRE
0,Robusta,CHIHUAHUA,6,0,43.00,175,HOMBRE
0,Delgada,PUEBLA,6,1,21.00,165,HOMBRE
0,NO ESPECIFICADO,GUERRERO,6,0,52.00,,HOMBRE
0,Delgada,TAMAULIPAS,6,1,39.00,155,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,6,0,53.00,170,HOMBRE
0,Robusta,CHIHUAHUA,6,0,38.00,189,HOMBRE
0,Delgada,CHIHUAHUA,6,1,36.00,175,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,6,1,29.00,,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,6,0,34.00,,HOMBRE
0,Mediana,JALISCO,6,1,31.00,160,MUJER
0,Mediana,TAMAULIPAS,6,1,,172,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,6,0,15.00,,MUJER
0,NO ESPECIFICADO,SONORA,6,1,,,HOMBRE
0,Mediana,TAMAULIPAS,6,1,,170,HOMBRE
0,Delgada,ESTADO DE MEXICO,6,0,11.00,125,MUJER
0,Delgada,CHIHUAHUA,6,0,23.00,170,HOMBRE
0,Robusta,MICHOACAN,6,0,30.00,185,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,6,1,31.00,,HOMBRE
0,NO ESPECIFICADO,JALISCO,6,0,41.00,160,HOMBRE
0,Delgada,TAMAULIPAS,6,0,,170,HOMBRE
0,Robusta,BAJA CALIFORNIA,6,1,32.00,150,MUJER
0,NO ESPECIFICADO,NUEVO LEON,6,0,31.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,16.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,21.00,,HOMBRE
0,Delgada,CHIHUAHUA,6,0,14.00,150,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,6,1,44.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,16.00,,HOMBRE
0,Robusta,TAMAULIPAS,6,1,34.00,180,HOMBRE
0,Robusta,TAMAULIPAS,6,1,25.00,,MUJER
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,6,0,26.00,,MUJER
0,Robusta,COAHUILA DE ZARAGOZA,6,1,42.00,165,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,6,0,16.00,,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,6,1,70.00,170,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,6,0,22.00,175,HOMBRE
0,Robusta,CIUDAD DE MEXICO,6,1,18.00,154,MUJER
0,Robusta,CIUDAD DE MEXICO,6,1,25.00,162,MUJER
0,NO ESPECIFICADO,CIUDAD DE MEXICO,6,0,15.00,,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,6,0,,,MUJER
0,Robusta,TAMAULIPAS,6,1,,173,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,39.00,,HOMBRE
0,Delgada,TAMAULIPAS,6,1,20.00,,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,6,0,36.00,175,HOMBRE
0,Delgada,JALISCO,6,1,69.00,150,MUJER
0,NO ESPECIFICADO,NUEVO LEON,6,0,62.00,,HOMBRE
1,Robusta,QUERETARO,6,1,43.00,180,HOMBRE
0,Robusta,TAMAULIPAS,6,1,25.00,158,MUJER
0,Delgada,BAJA CALIFORNIA,6,1,28.00,170,HOMBRE
0,Robusta,CHIHUAHUA,6,1,32.00,182,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,6,1,21.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,34.00,,HOMBRE
0,Mediana,CHIHUAHUA,6,1,58.00,180,HOMBRE
0,Delgada,CHIHUAHUA,6,1,23.00,170,HOMBRE
0,Delgada,JALISCO,6,1,18.00,160,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,6,0,61.00,,HOMBRE
0,Mediana,MICHOACAN,6,0,31.00,175,HOMBRE
0,Delgada,BAJA CALIFORNIA,6,1,49.00,,MUJER
0,Delgada,JALISCO,6,1,30.00,165,HOMBRE
0,Delgada,ESTADO DE MEXICO,6,1,66.00,180,HOMBRE
0,Mediana,TAMAULIPAS,6,1,41.00,175,HOMBRE
0,NO ESPECIFICADO,SINALOA,6,0,18.00,170,HOMBRE
0,NO ESPECIFICADO,SINALOA,6,0,43.00,168,HOMBRE
0,NO ESPECIFICADO,SINALOA,6,0,46.00,175,HOMBRE
0,Obesa,BAJA CALIFORNIA,6,1,62.00,,HOMBRE
0,Delgada,JALISCO,6,1,43.00,170,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,6,0,,,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,6,1,18.00,175,HOMBRE
0,Mediana,VERACRUZ,6,1,35.00,150,MUJER
0,Mediana,VERACRUZ,6,0,14.00,167,HOMBRE
0,NO ESPECIFICADO,ESTADO DE MEXICO,6,1,14.00,,HOMBRE
0,NO ESPECIFICADO,ESTADO DE MEXICO,6,1,24.00,,HOMBRE
0,Delgada,JALISCO,6,0,74.00,167,HOMBRE
0,Delgada,OAXACA,6,1,38.00,170,HOMBRE
0,Delgada,MORELOS,6,1,31.00,160,HOMBRE
0,Delgada,SINALOA,6,0,45.00,180,HOMBRE
0,NO ESPECIFICADO,SONORA,6,0,17.00,,MUJER
0,Mediana,JALISCO,6,1,54.00,165,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,6,1,15.00,150,MUJER
0,Mediana,BAJA CALIFORNIA,6,1,51.00,158,HOMBRE
0,Robusta,JALISCO,6,1,22.00,186,HOMBRE
0,Delgada,JALISCO,6,1,28.00,164,HOMBRE
0,Robusta,TAMAULIPAS,6,1,40.00,175,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,37.00,,HOMBRE
0,Robusta,QUERETARO,6,0,6.00,90,MUJER
0,Delgada,QUERETARO,6,0,7.00,110,MUJER
0,Obesa,QUERETARO,6,0,28.00,160,MUJER
0,NO ESPECIFICADO,SINALOA,6,0,55.00,167,HOMBRE
0,NO ESPECIFICADO,SINALOA,6,0,50.00,177,HOMBRE
0,Delgada,SINALOA,6,0,25.00,167,MUJER
0,Delgada,SINALOA,6,0,16.00,170,HOMBRE
0,Delgada,ZACATECAS,6,1,35.00,175,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,6,0,20.00,,HOMBRE
0,Robusta,TAMAULIPAS,6,0,37.00,170,HOMBRE
0,Delgada,JALISCO,6,1,30.00,182,HOMBRE
0,Delgada,JALISCO,6,1,34.00,170,HOMBRE
0,Mediana,JALISCO,6,1,30.00,170,HOMBRE
0,Delgada,JALISCO,6,1,27.00,160,HOMBRE
0,Delgada,CHIHUAHUA,6,0,71.00,155,HOMBRE
0,Mediana,JALISCO,6,1,37.00,165,HOMBRE
0,Delgada,CHIHUAHUA,6,1,46.00,160,HOMBRE
0,Delgada,CHIHUAHUA,6,1,35.00,160,HOMBRE
0,NO ESPECIFICADO,SINALOA,6,0,29.00,154,MUJER
0,Delgada,SINALOA,6,0,2.00,70,MUJER
0,NO ESPECIFICADO,SINALOA,6,0,6.00,110,HOMBRE
0,NO ESPECIFICADO,PUEBLA,6,1,,50,HOMBRE
0,Delgada,CHIAPAS,6,1,23.00,150,MUJER
1,Robusta,QUERETARO,6,0,,155,MUJER
0,Robusta,ESTADO DE MEXICO,6,0,2.00,100,MUJER
0,Delgada,ESTADO DE MEXICO,6,0,30.00,175,HOMBRE
0,Delgada,ESTADO DE MEXICO,6,0,15.00,160,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,6,0,29.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,6,0,22.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,6,1,18.00,170,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,6,0,13.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,6,1,27.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,6,0,36.00,160,MUJER
0,Robusta,GUERRERO,6,0,24.00,172,HOMBRE
0,Delgada,ESTADO DE MEXICO,6,0,38.00,170,HOMBRE
0,Delgada,JALISCO,6,1,18.00,173,HOMBRE
0,Delgada,JALISCO,6,1,27.00,180,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,6,0,20.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,6,0,28.00,,HOMBRE
0,Delgada,PUEBLA,6,0,15.00,150,MUJER
0,Robusta,ZACATECAS,6,1,47.00,175,HOMBRE
0,Robusta,PUEBLA,6,1,25.00,170,HOMBRE
1,Delgada,SINALOA,6,0,26.00,170,HOMBRE
0,Delgada,PUEBLA,6,1,17.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,81.00,,HOMBRE
0,Delgada,CIUDAD DE MEXICO,7,0,36.00,152,HOMBRE
0,Delgada,PUEBLA,7,0,30.00,158,MUJER
0,Mediana,CHIHUAHUA,7,0,4.00,100,HOMBRE
0,Robusta,ESTADO DE MEXICO,7,1,48.00,176,HOMBRE
0,Delgada,DURANGO,7,1,46.00,165,HOMBRE
0,NO ESPECIFICADO,CAMPECHE,7,0,40.00,155,HOMBRE
0,Mediana,JALISCO,7,0,33.00,168,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,52.00,,HOMBRE
0,NO ESPECIFICADO,OAXACA,7,0,5.00,100,HOMBRE
0,Robusta,MICHOACAN,7,0,80.00,175,HOMBRE
0,Delgada,JALISCO,7,1,33.00,170,HOMBRE
0,Delgada,JALISCO,7,0,78.00,180,HOMBRE
0,NO ESPECIFICADO,JALISCO,7,0,32.00,,HOMBRE
0,NO ESPECIFICADO,JALISCO,7,0,42.00,,HOMBRE
0,NO ESPECIFICADO,JALISCO,7,0,31.00,,HOMBRE
0,Mediana,SONORA,7,1,18.00,,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,7,0,40.00,170,HOMBRE
0,Robusta,TAMAULIPAS,7,1,38.00,175,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,21.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,71.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,36.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,21.00,,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,7,1,21.00,,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,7,0,36.00,,HOMBRE
0,Delgada,TAMAULIPAS,7,0,20.00,,MUJER
0,Delgada,TAMAULIPAS,7,1,33.00,173,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,7,0,49.00,165,MUJER
0,Mediana,COAHUILA DE ZARAGOZA,7,0,31.00,168,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,7,0,34.00,160,HOMBRE
0,Delgada,CHIHUAHUA,7,1,52.00,168,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,31.00,,HOMBRE
